Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-01-02 00:00:00-05:00,514.2999877929688,516.6400146484375,505.7099914550781,510.2300109863281,506.4595031738281,36389800,0.0,0.0
2025-01-03 00:00:00-05:00,513.3499755859375,519.6500244140625,512.530029296875,518.5800170898438,514.747802734375,29059500,0.0,0.0
2025-01-06 00:00:00-05:00,524.02001953125,527.9199829101562,522.030029296875,524.5399780273438,520.6636962890625,36109700,0.0,0.0
2025-01-07 00:00:00-05:00,525.5900268554688,525.989990234375,513.280029296875,515.1799926757812,511.3728332519531,36690300,0.0,0.0
2025-01-08 00:00:00-05:00,515.0800170898438,516.9199829101562,510.57000732421875,515.27001953125,511.4623107910156,30777800,0.0,0.0
2025-01-10 00:00:00-05:00,511.4800109863281,511.5799865722656,503.9200134277344,507.19000244140625,503.4419250488281,40532500,0.0,0.0
2025-01-13 00:00:00-05:00,501.20001220703125,506.0199890136719,499.70001220703125,505.55999755859375,501.82403564453125,31694200,0.0,0.0
2025-01-14 00:00:00-05:00,508.739990234375,510.1600036621094,501.5899963378906,505.0799865722656,501.3475646972656,33737200,0.0,0.0
2025-01-15 00:00:00-05:00,513.030029296875,517.8499755859375,511.4599914550781,516.7000122070312,512.8816528320312,34957600,0.0,0.0
2025-01-16 00:00:00-05:00,518.97998046875,519.0599975585938,512.9500122070312,513.0800170898438,509.2884826660156,28229000,0.0,0.0
2025-01-17 00:00:00-05:00,522.8499755859375,524.0700073242188,513.1099853515625,521.739990234375,517.8843994140625,51837900,0.0,0.0
2025-01-21 00:00:00-05:00,524.47998046875,525.969970703125,520.0599975585938,524.7999877929688,520.9218139648438,23628000,0.0,0.0
2025-01-22 00:00:00-05:00,529.5700073242188,533.8200073242188,529.260009765625,531.510009765625,527.5822143554688,33593000,0.0,0.0
2025-01-23 00:00:00-05:00,529.0399780273438,532.760009765625,528.4500122070312,532.6400146484375,528.7039184570312,23096600,0.0,0.0
2025-01-24 00:00:00-05:00,533.02001953125,533.7899780273438,528.1500244140625,529.6300048828125,525.7161865234375,19878300,0.0,0.0
2025-01-27 00:00:00-05:00,511.0,517.989990234375,510.1499938964844,514.2100219726562,510.4100646972656,60771700,0.0,0.0
2025-01-28 00:00:00-05:00,515.219970703125,523.0,511.7799987792969,521.8099975585938,517.9539794921875,33194200,0.0,0.0
2025-01-29 00:00:00-05:00,522.4600219726562,522.5900268554688,516.9000244140625,520.8300170898438,516.981201171875,26649000,0.0,0.0
2025-01-30 00:00:00-05:00,523.7100219726562,526.0999755859375,518.2100219726562,523.0499877929688,519.1846313476562,27431300,0.0,0.0
2025-01-31 00:00:00-05:00,526.9199829101562,531.52001953125,521.1900024414062,522.2899780273438,518.4302978515625,38755200,0.0,0.0
2025-02-03 00:00:00-05:00,513.469970703125,520.8499755859375,511.04998779296875,518.1099853515625,514.2813110351562,40580800,0.0,0.0
2025-02-04 00:00:00-05:00,518.6300048828125,525.1099853515625,518.22998046875,524.469970703125,520.59423828125,26046800,0.0,0.0
2025-02-05 00:00:00-05:00,521.8200073242188,527.010009765625,520.6199951171875,526.8499755859375,522.9566650390625,21134100,0.0,0.0
2025-02-06 00:00:00-05:00,527.3599853515625,529.8099975585938,525.739990234375,529.5999755859375,525.6863403320312,19434500,0.0,0.0
2025-02-07 00:00:00-05:00,530.1400146484375,532.0999755859375,522.1900024414062,522.9199829101562,519.0557861328125,29605500,0.0,0.0
2025-02-10 00:00:00-05:00,527.219970703125,530.3599853515625,526.75,529.25,525.3389282226562,20852800,0.0,0.0
2025-02-11 00:00:00-05:00,525.9600219726562,529.9199829101562,525.8300170898438,527.989990234375,524.0882568359375,19325500,0.0,0.0
2025-02-12 00:00:00-05:00,522.2999877929688,529.1900024414062,521.9500122070312,528.2999877929688,524.3959350585938,25009400,0.0,0.0
2025-02-13 00:00:00-05:00,529.97998046875,536.219970703125,529.1900024414062,535.9000244140625,531.9397583007812,28714800,0.0,0.0
2025-02-14 00:00:00-05:00,536.010009765625,538.8400268554688,535.6699829101562,538.1500244140625,534.1731567382812,17862600,0.0,0.0
2025-02-18 00:00:00-05:00,539.72998046875,540.0,536.0399780273438,539.3699951171875,535.3840942382812,20565000,0.0,0.0
2025-02-19 00:00:00-05:00,538.5700073242188,540.8099975585938,536.4600219726562,539.52001953125,535.5330200195312,19666900,0.0,0.0
2025-02-20 00:00:00-05:00,538.72998046875,539.0999755859375,532.4600219726562,537.22998046875,533.2598876953125,26550800,0.0,0.0
2025-02-21 00:00:00-05:00,538.3800048828125,538.4000244140625,525.7100219726562,526.0800170898438,522.1923828125,47093800,0.0,0.0
2025-02-24 00:00:00-05:00,527.8800048828125,529.0700073242188,519.530029296875,519.8699951171875,516.0282592773438,39268400,0.0,0.0
2025-02-25 00:00:00-05:00,519.239990234375,519.3200073242188,509.44000244140625,513.3200073242188,509.5267028808594,48940000,0.0,0.0
2025-02-26 00:00:00-05:00,515.530029296875,519.6599731445312,511.3699951171875,514.5599975585938,510.7574768066406,34457600,0.0,0.0
2025-02-27 00:00:00-05:00,518.1300048828125,519.0700073242188,500.04998779296875,500.2699890136719,496.57305908203125,52448000,0.0,0.0
2025-02-28 00:00:00-05:00,500.1300048828125,508.7799987792969,496.92999267578125,508.1700134277344,504.4147033691406,47654000,0.0,0.0
2025-03-03 00:00:00-05:00,511.5199890136719,513.0399780273438,493.5799865722656,497.04998779296875,493.37689208984375,44587200,0.0,0.0
2025-03-04 00:00:00-05:00,494.17999267578125,503.739990234375,487.739990234375,495.54998779296875,491.8879699707031,67875400,0.0,0.0
2025-03-05 00:00:00-05:00,496.20001220703125,503.6300048828125,491.260009765625,502.010009765625,498.30023193359375,46323700,0.0,0.0
2025-03-06 00:00:00-05:00,493.69000244140625,498.5799865722656,486.20001220703125,488.20001220703125,484.5923156738281,57574300,0.0,0.0
2025-03-07 00:00:00-05:00,487.1600036621094,493.2799987792969,480.5299987792969,491.7900085449219,488.15576171875,54714700,0.0,0.0
2025-03-10 00:00:00-04:00,483.45001220703125,483.9700012207031,468.6600036621094,472.7300109863281,469.23663330078125,76668000,0.0,0.0
2025-03-11 00:00:00-04:00,472.3500061035156,478.80999755859375,467.010009765625,471.6000061035156,468.1149597167969,68760800,0.0,0.0
2025-03-12 00:00:00-04:00,479.1600036621094,481.05999755859375,471.7900085449219,476.9200134277344,473.39569091796875,46971100,0.0,0.0
2025-03-13 00:00:00-04:00,476.25,476.2799987792969,466.42999267578125,468.3399963378906,464.8790588378906,46563300,0.0,0.0
2025-03-14 00:00:00-04:00,473.7300109863281,480.55999755859375,473.1199951171875,479.6600036621094,476.11541748046875,43563000,0.0,0.0
2025-03-17 00:00:00-04:00,479.6099853515625,485.8399963378906,477.79998779296875,482.7699890136719,479.202392578125,41744400,0.0,0.0
2025-03-18 00:00:00-04:00,479.4100036621094,479.6099853515625,472.4100036621094,474.5400085449219,471.03326416015625,39072300,0.0,0.0
2025-03-19 00:00:00-04:00,476.80999755859375,485.3299865722656,474.8699951171875,480.8900146484375,477.33636474609375,40430300,0.0,0.0
2025-03-20 00:00:00-04:00,476.8800048828125,484.54998779296875,476.17999267578125,479.260009765625,475.7183837890625,36780500,0.0,0.0
2025-03-21 00:00:00-04:00,474.0799865722656,481.6099853515625,472.9100036621094,480.8399963378906,477.28668212890625,42234900,0.0,0.0
2025-03-24 00:00:00-04:00,487.739990234375,491.510009765625,484.3999938964844,490.6600036621094,487.76043701171875,34567200,0.716,0.0
2025-03-25 00:00:00-04:00,491.3900146484375,493.6199951171875,490.4200134277344,493.4599914550781,490.5438537597656,26035200,0.0,0.0
2025-03-26 00:00:00-04:00,492.29998779296875,493.1600036621094,482.82000732421875,484.3800048828125,481.5175476074219,34627100,0.0,0.0
2025-03-27 00:00:00-04:00,482.4100036621094,486.5799865722656,480.25,481.6199951171875,478.77386474609375,33469800,0.0,0.0
2025-03-28 00:00:00-04:00,479.80999755859375,480.5199890136719,468.04998779296875,468.94000244140625,466.16876220703125,46363800,0.0,0.0
2025-03-31 00:00:00-04:00,461.9200134277344,469.8599853515625,457.3299865722656,468.9200134277344,466.1488952636719,53000300,0.0,0.0
2025-04-01 00:00:00-04:00,467.29998779296875,473.6300048828125,464.4200134277344,472.70001220703125,469.9065856933594,41156200,0.0,0.0
2025-04-02 00:00:00-04:00,466.1199951171875,479.55999755859375,465.8599853515625,476.1499938964844,473.3361511230469,49894500,0.0,0.0
2025-04-03 00:00:00-04:00,456.44000244140625,460.07000732421875,450.1400146484375,450.6600036621094,447.9967956542969,70456300,0.0,0.0
2025-04-04 00:00:00-04:00,438.1400146484375,440.3699951171875,422.6700134277344,422.6700134277344,420.1722106933594,117088400,0.0,0.0
2025-04-07 00:00:00-04:00,408.6600036621094,443.1400146484375,402.3900146484375,423.69000244140625,421.1861572265625,161557000,0.0,0.0
2025-04-08 00:00:00-04:00,438.1600036621094,443.1400146484375,409.7900085449219,416.05999755859375,413.6012268066406,101248100,0.0,0.0
2025-04-09 00:00:00-04:00,415.57000732421875,467.8299865722656,415.42999267578125,466.0,463.2461242675781,142876900,0.0,0.0
2025-04-10 00:00:00-04:00,453.55999755859375,455.5899963378906,432.6300048828125,446.17999267578125,443.5432434082031,108384100,0.0,0.0
2025-04-11 00:00:00-04:00,444.6499938964844,455.7900085449219,441.3299865722656,454.3999938964844,451.71466064453125,52483800,0.0,0.0
2025-04-14 00:00:00-04:00,464.4599914550781,465.04998779296875,452.6300048828125,457.4800109863281,454.7765197753906,43941200,0.0,0.0
2025-04-15 00:00:00-04:00,458.5400085449219,462.3800048828125,456.1499938964844,457.989990234375,455.28350830078125,35404200,0.0,0.0
2025-04-16 00:00:00-04:00,449.0299987792969,452.6199951171875,437.760009765625,444.17999267578125,441.5550842285156,48980600,0.0,0.0
2025-04-17 00:00:00-04:00,447.1700134277344,447.75,441.3599853515625,444.1000061035156,441.4755859375,44837000,0.0,0.0
2025-04-21 00:00:00-04:00,438.2300109863281,439.0799865722656,427.92999267578125,433.1099853515625,430.55047607421875,44149300,0.0,0.0
2025-04-22 00:00:00-04:00,438.82000732421875,447.5799865722656,437.6199951171875,444.4800109863281,441.8533020019531,52304400,0.0,0.0
2025-04-23 00:00:00-04:00,458.1700134277344,463.3800048828125,452.8800048828125,454.55999755859375,451.8737487792969,55801100,0.0,0.0
2025-04-24 00:00:00-04:00,456.4800109863281,467.6600036621094,455.8299865722656,467.3500061035156,464.5882263183594,45956100,0.0,0.0
2025-04-25 00:00:00-04:00,466.9700012207031,473.0899963378906,465.3900146484375,472.55999755859375,469.76739501953125,38697100,0.0,0.0
2025-04-28 00:00:00-04:00,473.0299987792969,474.80999755859375,466.0299987792969,472.4100036621094,469.6182556152344,33550800,0.0,0.0
2025-04-29 00:00:00-04:00,470.1700134277344,476.4200134277344,469.5899963378906,475.5299987792969,472.7198486328125,30613100,0.0,0.0
2025-04-30 00:00:00-04:00,467.1300048828125,477.20001220703125,462.42999267578125,475.4700012207031,472.66015625,46810600,0.0,0.0
2025-05-01 00:00:00-04:00,483.4100036621094,487.17999267578125,480.739990234375,481.67999267578125,478.83343505859375,43316500,0.0,0.0
2025-05-02 00:00:00-04:00,486.5400085449219,490.9100036621094,484.8299865722656,488.8299865722656,485.94122314453125,39218100,0.0,0.0
2025-05-05 00:00:00-04:00,484.6000061035156,489.0299987792969,484.1000061035156,485.92999267578125,483.058349609375,28309500,0.0,0.0
2025-05-06 00:00:00-04:00,479.55999755859375,485.04998779296875,478.19000244140625,481.4100036621094,478.5650939941406,32786300,0.0,0.0
2025-05-07 00:00:00-04:00,482.0799865722656,485.79998779296875,476.7799987792969,483.29998779296875,480.44384765625,38006300,0.0,0.0
2025-05-08 00:00:00-04:00,488.5299987792969,492.70001220703125,484.1700134277344,488.2900085449219,485.4044189453125,39577600,0.0,0.0
2025-05-09 00:00:00-04:00,490.2099914550781,491.5400085449219,486.20001220703125,487.9700012207031,485.0863037109375,27767400,0.0,0.0
2025-05-12 00:00:00-04:00,506.989990234375,507.8900146484375,501.4800109863281,507.8500061035156,504.84881591796875,45090600,0.0,0.0
2025-05-13 00:00:00-04:00,509.1600036621094,517.3900146484375,508.4200134277344,515.5900268554688,512.5431518554688,53269600,0.0,0.0
2025-05-14 00:00:00-04:00,516.77001953125,519.22998046875,515.75,518.6799926757812,515.6148071289062,47014500,0.0,0.0
2025-05-15 00:00:00-04:00,516.52001953125,521.9299926757812,515.1699829101562,519.25,516.1814575195312,50153300,0.0,0.0
2025-05-16 00:00:00-04:00,520.6599731445312,521.7000122070312,517.0999755859375,521.510009765625,518.4281005859375,48394600,0.0,0.0
2025-05-19 00:00:00-04:00,514.239990234375,522.530029296875,514.239990234375,522.010009765625,518.9251098632812,52536200,0.0,0.0
2025-05-20 00:00:00-04:00,519.469970703125,520.9299926757812,516.6599731445312,520.27001953125,517.1953735351562,42517600,0.0,0.0
2025-05-21 00:00:00-04:00,516.27001953125,523.0,511.239990234375,513.0399780273438,510.0081481933594,71292800,0.0,0.0
2025-05-22 00:00:00-04:00,513.6599731445312,517.7100219726562,512.2999877929688,514.0,510.9625244140625,55607200,0.0,0.0
2025-05-23 00:00:00-04:00,506.17999267578125,511.8399963378906,505.5799865722656,509.239990234375,506.2306213378906,58368100,0.0,0.0
2025-05-27 00:00:00-04:00,516.1500244140625,521.7100219726562,514.5900268554688,521.219970703125,518.1397705078125,47226300,0.0,0.0
2025-05-28 00:00:00-04:00,522.1799926757812,523.6799926757812,518.3900146484375,518.9099731445312,515.8434448242188,46637200,0.0,0.0
2025-05-29 00:00:00-04:00,526.3300170898438,526.47998046875,517.3200073242188,519.9299926757812,516.8573608398438,58513300,0.0,0.0
2025-05-30 00:00:00-04:00,519.4400024414062,520.6799926757812,511.92999267578125,519.1099853515625,516.042236328125,67662800,0.0,0.0
2025-06-02 00:00:00-04:00,517.239990234375,523.4500122070312,515.969970703125,523.2100219726562,520.1181030273438,44762800,0.0,0.0
2025-06-03 00:00:00-04:00,523.5599975585938,528.739990234375,522.6900024414062,527.2999877929688,524.183837890625,44070300,0.0,0.0
2025-06-04 00:00:00-04:00,528.010009765625,529.8400268554688,525.969970703125,528.77001953125,525.6452026367188,41359300,0.0,0.0
2025-06-05 00:00:00-04:00,530.1799926757812,533.0499877929688,522.6599731445312,524.7899780273438,521.6886596679688,61031200,0.0,0.0
2025-06-06 00:00:00-04:00,530.0,531.7999877929688,528.2100219726562,529.9199829101562,526.788330078125,42467000,0.0,0.0
2025-06-09 00:00:00-04:00,530.1400146484375,532.3499755859375,529.010009765625,530.7000122070312,527.5637817382812,33688700,0.0,0.0
2025-06-10 00:00:00-04:00,531.1699829101562,534.9000244140625,528.8900146484375,534.2100219726562,531.0531005859375,40664800,0.0,0.0
2025-06-11 00:00:00-04:00,535.6199951171875,536.780029296875,530.1099853515625,532.4099731445312,529.2637329101562,53701000,0.0,0.0
