Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-01-02 00:00:00-05:00,42.7400016784668,43.38999938964844,42.54999923706055,43.15999984741211,43.15999984741211,1558700,0.0,0.0
2025-01-03 00:00:00-05:00,43.06999969482422,43.93000030517578,42.849998474121094,43.599998474121094,43.599998474121094,1012700,0.0,0.0
2025-01-06 00:00:00-05:00,43.900001525878906,45.5099983215332,43.81999969482422,45.34000015258789,45.34000015258789,2727800,0.0,0.0
2025-01-07 00:00:00-05:00,44.66999816894531,44.70000076293945,42.560001373291016,42.7400016784668,42.7400016784668,2328700,0.0,0.0
2025-01-08 00:00:00-05:00,42.279998779296875,42.54999923706055,40.933998107910156,41.61000061035156,41.61000061035156,1382800,0.0,0.0
2025-01-10 00:00:00-05:00,41.849998474121094,42.4900016784668,40.869998931884766,41.9900016784668,41.9900016784668,1430600,0.0,0.0
2025-01-13 00:00:00-05:00,40.279998779296875,41.560001373291016,39.52000045776367,41.4900016784668,41.4900016784668,1313300,0.0,0.0
2025-01-14 00:00:00-05:00,42.90999984741211,43.11000061035156,42.22700119018555,42.77000045776367,42.77000045776367,784200,0.0,0.0
2025-01-15 00:00:00-05:00,43.7599983215332,44.66999816894531,43.720001220703125,44.150001525878906,44.150001525878906,1218500,0.0,0.0
2025-01-16 00:00:00-05:00,44.06999969482422,44.6349983215332,43.119998931884766,44.5099983215332,44.5099983215332,1053100,0.0,0.0
2025-01-17 00:00:00-05:00,45.59000015258789,47.03900146484375,45.400001525878906,46.43000030517578,46.43000030517578,1593100,0.0,0.0
2025-01-21 00:00:00-05:00,46.63999938964844,47.58000183105469,45.54199981689453,47.08000183105469,47.08000183105469,1616700,0.0,0.0
2025-01-22 00:00:00-05:00,46.38999938964844,46.61000061035156,45.779998779296875,46.2599983215332,46.2599983215332,1286700,0.0,0.0
2025-01-23 00:00:00-05:00,45.400001525878906,47.38999938964844,45.34000015258789,45.810001373291016,45.810001373291016,2903800,0.0,0.0
2025-01-24 00:00:00-05:00,46.709999084472656,47.560001373291016,46.41999816894531,46.5099983215332,46.5099983215332,1109300,0.0,0.0
2025-01-27 00:00:00-05:00,44.65999984741211,45.34000015258789,43.7599983215332,44.91999816894531,44.91999816894531,1749700,0.0,0.0
2025-01-28 00:00:00-05:00,45.470001220703125,45.9900016784668,44.83000183105469,44.869998931884766,44.869998931884766,752700,0.0,0.0
2025-01-29 00:00:00-05:00,45.290000915527344,46.4900016784668,44.91999816894531,46.22999954223633,46.22999954223633,909400,0.0,0.0
2025-01-30 00:00:00-05:00,46.52000045776367,47.22999954223633,46.430999755859375,46.540000915527344,46.540000915527344,729600,0.0,0.0
2025-01-31 00:00:00-05:00,46.439998626708984,47.029998779296875,44.959999084472656,45.0099983215332,45.0099983215332,1284600,0.0,0.0
2025-02-03 00:00:00-05:00,42.0,45.279998779296875,41.861000061035156,44.86000061035156,44.86000061035156,2449200,0.0,0.0
2025-02-04 00:00:00-05:00,44.029998779296875,44.724998474121094,43.45000076293945,43.77000045776367,43.77000045776367,1358600,0.0,0.0
2025-02-05 00:00:00-05:00,43.77000045776367,43.970001220703125,42.77299880981445,43.13999938964844,43.13999938964844,789300,0.0,0.0
2025-02-06 00:00:00-05:00,43.59000015258789,43.869998931884766,42.40999984741211,42.959999084472656,42.959999084472656,862800,0.0,0.0
2025-02-07 00:00:00-05:00,44.209999084472656,44.439998626708984,42.380001068115234,42.41999816894531,42.41999816894531,988300,0.0,0.0
2025-02-10 00:00:00-05:00,43.290000915527344,43.444000244140625,42.93000030517578,43.18000030517578,43.18000030517578,577600,0.0,0.0
2025-02-11 00:00:00-05:00,42.939998626708984,43.13999938964844,42.02000045776367,42.22999954223633,42.22999954223633,841200,0.0,0.0
2025-02-12 00:00:00-05:00,41.97999954223633,43.290000915527344,41.880001068115234,42.9900016784668,42.9900016784668,991400,0.0,0.0
2025-02-13 00:00:00-05:00,42.529998779296875,42.75,42.20000076293945,42.65999984741211,42.65999984741211,502100,0.0,0.0
2025-02-14 00:00:00-05:00,42.84000015258789,43.88999938964844,42.68000030517578,43.11000061035156,43.11000061035156,782100,0.0,0.0
2025-02-18 00:00:00-05:00,42.779998779296875,42.84000015258789,41.34000015258789,41.720001220703125,41.720001220703125,1095700,0.0,0.0
2025-02-19 00:00:00-05:00,42.709999084472656,42.84000015258789,42.2599983215332,42.630001068115234,42.630001068115234,617900,0.0,0.0
2025-02-20 00:00:00-05:00,43.34000015258789,43.779998779296875,42.900001525878906,43.65999984741211,43.65999984741211,652700,0.0,0.0
2025-02-21 00:00:00-05:00,43.939998626708984,44.04999923706055,41.95000076293945,42.02000045776367,42.02000045776367,1045200,0.0,0.0
2025-02-24 00:00:00-05:00,42.279998779296875,42.439998626708984,41.4900016784668,41.63999938964844,41.63999938964844,1240100,0.0,0.0
2025-02-25 00:00:00-05:00,39.470001220703125,39.5,37.970001220703125,39.040000915527344,39.040000915527344,2398500,0.0,0.0
2025-02-26 00:00:00-05:00,38.0099983215332,39.130001068115234,36.380001068115234,37.31999969482422,37.31999969482422,2965300,0.0,0.0
2025-02-27 00:00:00-05:00,38.220001220703125,38.2599983215332,36.560001373291016,36.93000030517578,36.93000030517578,1127600,0.0,0.0
2025-02-28 00:00:00-05:00,36.25,37.7400016784668,35.90999984741211,37.33000183105469,37.33000183105469,1687200,0.0,0.0
2025-03-03 00:00:00-05:00,41.310001373291016,41.33000183105469,37.72100067138672,38.099998474121094,38.099998474121094,1587500,0.0,0.0
2025-03-04 00:00:00-05:00,36.654998779296875,39.36000061035156,36.119998931884766,38.5,38.5,1969000,0.0,0.0
2025-03-05 00:00:00-05:00,39.790000915527344,40.130001068115234,38.810001373291016,40.08000183105469,40.08000183105469,945400,0.0,0.0
2025-03-06 00:00:00-05:00,39.849998474121094,40.5369987487793,38.900001525878906,39.459999084472656,39.459999084472656,853600,0.0,0.0
2025-03-07 00:00:00-05:00,39.5,40.37799835205078,38.34000015258789,38.540000915527344,38.540000915527344,747900,0.0,0.0
2025-03-10 00:00:00-04:00,36.650001525878906,36.72999954223633,34.279998779296875,34.9900016784668,34.9900016784668,1961100,0.0,0.0
2025-03-11 00:00:00-04:00,36.09000015258789,37.04999923706055,35.0,36.81999969482422,36.81999969482422,810900,0.0,0.0
2025-03-12 00:00:00-04:00,36.93000030517578,37.119998931884766,35.70000076293945,36.75,36.75,642500,0.0,0.0
2025-03-13 00:00:00-04:00,36.7400016784668,36.81999969482422,35.380001068115234,35.5,35.5,805800,0.0,0.0
2025-03-14 00:00:00-04:00,36.93000030517578,37.83000183105469,36.630001068115234,37.540000915527344,37.540000915527344,1004900,0.0,0.0
2025-03-17 00:00:00-04:00,36.75,37.564998626708984,36.540000915527344,37.45000076293945,37.45000076293945,854000,0.0,0.0
2025-03-18 00:00:00-04:00,36.5099983215332,36.54999923706055,35.93000030517578,36.43000030517578,36.43000030517578,820500,0.0,0.0
2025-03-19 00:00:00-04:00,37.20000076293945,38.12900161743164,37.04999923706055,37.88999938964844,37.88999938964844,1009200,0.0,0.0
2025-03-20 00:00:00-04:00,37.720001220703125,38.349998474121094,37.040000915527344,37.310001373291016,37.310001373291016,608000,0.0,0.0
2025-03-21 00:00:00-04:00,37.060001373291016,37.400001525878906,36.83000183105469,37.189998626708984,37.189998626708984,528700,0.0,0.0
2025-03-24 00:00:00-04:00,38.70000076293945,39.34000015258789,38.650001525878906,39.130001068115234,39.130001068115234,754900,0.0,0.0
2025-03-25 00:00:00-04:00,38.88999938964844,39.150001525878906,38.58100128173828,39.08000183105469,39.08000183105469,600900,0.0,0.0
2025-03-26 00:00:00-04:00,38.79999923706055,38.98500061035156,38.03900146484375,38.349998474121094,38.349998474121094,657800,0.0,0.0
2025-03-27 00:00:00-04:00,38.2599983215332,38.79999923706055,38.03499984741211,38.560001373291016,38.560001373291016,662100,0.0,0.0
2025-03-28 00:00:00-04:00,37.810001373291016,37.90999984741211,36.9900016784668,37.06999969482422,37.06999969482422,640100,0.0,0.0
2025-03-31 00:00:00-04:00,36.54999923706055,37.16999816894531,36.1510009765625,36.4900016784668,36.4900016784668,751400,0.0,0.0
2025-04-01 00:00:00-04:00,37.04999923706055,37.90999984741211,36.540000915527344,37.650001525878906,37.650001525878906,871500,0.0,0.0
2025-04-02 00:00:00-04:00,37.5099983215332,38.72999954223633,37.45000076293945,38.529998779296875,38.529998779296875,1483900,0.0,0.0
2025-04-03 00:00:00-04:00,36.279998779296875,36.659000396728516,35.97100067138672,36.310001373291016,36.310001373291016,1104400,0.0,0.0
2025-04-04 00:00:00-04:00,36.58000183105469,37.4900016784668,36.220001220703125,37.209999084472656,37.209999084472656,1497100,0.0,0.0
2025-04-07 00:00:00-04:00,34.02000045776367,35.959999084472656,33.529998779296875,34.529998779296875,34.529998779296875,2505900,0.0,0.0
2025-04-08 00:00:00-04:00,35.5099983215332,35.56999969482422,33.7599983215332,33.9900016784668,33.9900016784668,1369900,0.0,0.0
2025-04-09 00:00:00-04:00,33.97999954223633,36.779998779296875,33.97999954223633,36.5,36.5,2034400,0.0,0.0
2025-04-10 00:00:00-04:00,36.189998626708984,36.2400016784668,34.70500183105469,35.22999954223633,35.22999954223633,2292200,0.0,0.0
2025-04-11 00:00:00-04:00,36.31999969482422,37.31999969482422,36.01499938964844,37.15999984741211,37.15999984741211,1146400,0.0,0.0
2025-04-14 00:00:00-04:00,37.66999816894531,38.040000915527344,37.099998474121094,37.70000076293945,37.70000076293945,1034900,0.0,0.0
2025-04-15 00:00:00-04:00,38.02000045776367,38.31999969482422,37.17499923706055,37.2400016784668,37.2400016784668,515000,0.0,0.0
2025-04-16 00:00:00-04:00,37.11000061035156,37.88999938964844,36.93000030517578,37.380001068115234,37.380001068115234,909900,0.0,0.0
2025-04-17 00:00:00-04:00,37.52000045776367,37.90999984741211,37.1150016784668,37.650001525878906,37.650001525878906,642000,0.0,0.0
2025-04-21 00:00:00-04:00,38.66999816894531,39.275001525878906,38.279998779296875,38.720001220703125,38.720001220703125,2605800,0.0,0.0
2025-04-22 00:00:00-04:00,39.7400016784668,40.709999084472656,39.650001525878906,40.560001373291016,40.560001373291016,2623000,0.0,0.0
2025-04-23 00:00:00-04:00,41.689998626708984,41.9900016784668,40.744998931884766,41.439998626708984,41.439998626708984,1920500,0.0,0.0
2025-04-24 00:00:00-04:00,41.119998931884766,41.52000045776367,41.040000915527344,41.4900016784668,41.4900016784668,677000,0.0,0.0
2025-04-25 00:00:00-04:00,41.790000915527344,42.52000045776367,41.689998626708984,42.29999923706055,42.29999923706055,1552000,0.0,0.0
2025-04-28 00:00:00-04:00,42.16999816894531,42.185001373291016,41.40999984741211,41.9900016784668,41.9900016784668,991500,0.0,0.0
2025-04-29 00:00:00-04:00,42.040000915527344,42.31999969482422,41.900001525878906,42.2400016784668,42.2400016784668,655600,0.0,0.0
2025-04-30 00:00:00-04:00,41.880001068115234,41.900001525878906,41.13999938964844,41.709999084472656,41.709999084472656,1574800,0.0,0.0
2025-05-01 00:00:00-04:00,42.849998474121094,43.25,42.4900016784668,42.790000915527344,42.790000915527344,1064800,0.0,0.0
2025-05-02 00:00:00-04:00,42.9900016784668,43.42499923706055,42.869998931884766,42.959999084472656,42.959999084472656,853400,0.0,0.0
2025-05-05 00:00:00-04:00,41.72999954223633,42.05500030517578,41.459999084472656,41.77000045776367,41.77000045776367,900600,0.0,0.0
2025-05-06 00:00:00-04:00,41.5099983215332,42.16899871826172,41.33000183105469,42.04999923706055,42.04999923706055,613600,0.0,0.0
2025-05-07 00:00:00-04:00,42.86000061035156,43.20000076293945,42.45000076293945,42.61000061035156,42.61000061035156,763900,0.0,0.0
2025-05-08 00:00:00-04:00,44.04999923706055,45.06999969482422,43.900001525878906,44.88999938964844,44.88999938964844,1311700,0.0,0.0
2025-05-09 00:00:00-04:00,45.630001068115234,46.005001068115234,45.36000061035156,45.75,45.75,1311100,0.0,0.0
2025-05-12 00:00:00-04:00,46.130001068115234,46.33000183105469,44.654998779296875,45.11000061035156,45.11000061035156,1179500,0.0,0.0
2025-05-13 00:00:00-04:00,45.970001220703125,46.55400085449219,45.58000183105469,46.45000076293945,46.45000076293945,1246800,0.0,0.0
2025-05-14 00:00:00-04:00,46.11000061035156,46.25,45.46500015258789,45.77000045776367,45.77000045776367,1020400,0.0,0.0
2025-05-15 00:00:00-04:00,45.43000030517578,46.16999816894531,44.93000030517578,45.70000076293945,45.70000076293945,669700,0.0,0.0
2025-05-16 00:00:00-04:00,45.90999984741211,46.36000061035156,45.81999969482422,46.150001525878906,46.150001525878906,672000,0.0,0.0
2025-05-19 00:00:00-04:00,45.43000030517578,46.79999923706055,45.380001068115234,46.7599983215332,46.7599983215332,877700,0.0,0.0
2025-05-20 00:00:00-04:00,46.38999938964844,47.56999969482422,46.15999984741211,47.470001220703125,47.470001220703125,800700,0.0,0.0
2025-05-21 00:00:00-04:00,47.20000076293945,48.709999084472656,47.040000915527344,48.15999984741211,48.15999984741211,1904300,0.0,0.0
2025-05-22 00:00:00-04:00,49.400001525878906,49.650001525878906,48.979000091552734,49.29999923706055,49.29999923706055,1690800,0.0,0.0
2025-05-23 00:00:00-04:00,48.20000076293945,48.790000915527344,47.88999938964844,48.18000030517578,48.18000030517578,1084600,0.0,0.0
2025-05-27 00:00:00-04:00,48.970001220703125,49.1150016784668,48.189998626708984,48.72999954223633,48.72999954223633,801600,0.0,0.0
2025-05-28 00:00:00-04:00,48.209999084472656,48.34000015258789,47.369998931884766,47.40999984741211,47.40999984741211,891300,0.0,0.0
2025-05-29 00:00:00-04:00,48.0099983215332,48.040000915527344,46.7400016784668,46.77000045776367,46.77000045776367,1414500,0.0,0.0
2025-05-30 00:00:00-04:00,46.790000915527344,46.959999084472656,45.90299987792969,46.290000915527344,46.290000915527344,1267700,0.0,0.0
2025-06-02 00:00:00-04:00,46.04999923706055,46.38999938964844,45.91999816894531,46.27000045776367,46.27000045776367,531300,0.0,0.0
2025-06-03 00:00:00-04:00,46.75,47.36000061035156,46.560001373291016,47.09000015258789,47.09000015258789,768500,0.0,0.0
2025-06-04 00:00:00-04:00,46.529998779296875,46.779998779296875,46.13999938964844,46.5099983215332,46.5099983215332,523200,0.0,0.0
2025-06-05 00:00:00-04:00,46.880001068115234,46.88999938964844,45.0099983215332,45.13999938964844,45.13999938964844,1443600,0.0,0.0
2025-06-06 00:00:00-04:00,46.060001373291016,46.72999954223633,46.04999923706055,46.189998626708984,46.189998626708984,768300,0.0,0.0
2025-06-09 00:00:00-04:00,47.67499923706055,48.209999084472656,47.3849983215332,48.130001068115234,48.130001068115234,893900,0.0,0.0
2025-06-10 00:00:00-04:00,48.63999938964844,48.915000915527344,48.029998779296875,48.54999923706055,48.54999923706055,566500,0.0,0.0
2025-06-11 00:00:00-04:00,48.650001525878906,48.939998626708984,48.04999923706055,48.209999084472656,48.209999084472656,537000,0.0,0.0
2025-06-12 00:00:00-04:00,47.33000183105469,48.064998626708984,47.20000076293945,47.29999923706055,47.29999923706055,819600,0.0,0.0
2025-06-13 00:00:00-04:00,46.5,46.999000549316406,46.14500045776367,46.61000061035156,46.61000061035156,521900,0.0,0.0
2025-06-16 00:00:00-04:00,47.220001220703125,48.28900146484375,47.18000030517578,48.16999816894531,48.16999816894531,631400,0.0,0.0
2025-06-17 00:00:00-04:00,46.81999969482422,46.869998931884766,45.779998779296875,46.40999984741211,46.40999984741211,1747800,0.0,0.0
2025-06-18 00:00:00-04:00,46.08000183105469,46.689998626708984,45.900001525878906,46.0099983215332,46.0099983215332,711600,0.0,0.0
2025-06-20 00:00:00-04:00,47.060001373291016,47.060001373291016,45.349998474121094,45.7400016784668,45.7400016784668,708100,0.0,0.0
2025-06-23 00:00:00-04:00,44.83000183105469,45.7869987487793,44.15999984741211,45.7400016784668,45.7400016784668,1040900,0.0,0.0
2025-06-24 00:00:00-04:00,46.59000015258789,47.119998931884766,46.45000076293945,46.849998474121094,46.849998474121094,665600,0.0,0.0
2025-06-25 00:00:00-04:00,47.810001373291016,47.95000076293945,47.3489990234375,47.779998779296875,47.779998779296875,865200,0.0,0.0
2025-06-26 00:00:00-04:00,47.4900016784668,47.75,47.275001525878906,47.689998626708984,47.689998626708984,447900,0.0,0.0
2025-06-27 00:00:00-04:00,47.290000915527344,47.75,47.150001525878906,47.31999969482422,47.31999969482422,676100,0.0,0.0
2025-06-30 00:00:00-04:00,47.79999923706055,47.810001373291016,47.279998779296875,47.75,47.75,545800,0.0,0.0
2025-07-01 00:00:00-04:00,47.25,47.5099983215332,46.650001525878906,46.65999984741211,46.65999984741211,1006300,0.0,0.0
2025-07-02 00:00:00-04:00,47.650001525878906,48.66999816894531,47.58000183105469,48.63999938964844,48.63999938964844,2163100,0.0,0.0
2025-07-03 00:00:00-04:00,48.5,49.04999923706055,48.349998474121094,48.40999984741211,48.40999984741211,646300,0.0,0.0
2025-07-07 00:00:00-04:00,48.060001373291016,48.15999984741211,47.599998474121094,47.88999938964844,47.88999938964844,1159900,0.0,0.0
2025-07-08 00:00:00-04:00,48.27000045776367,48.40999984741211,47.880001068115234,48.20000076293945,48.20000076293945,679400,0.0,0.0
2025-07-09 00:00:00-04:00,48.560001373291016,49.689998626708984,48.07500076293945,49.56999969482422,49.56999969482422,1284000,0.0,0.0
2025-07-10 00:00:00-04:00,49.2400016784668,50.494998931884766,49.0,50.27000045776367,50.27000045776367,2542700,0.0,0.0
2025-07-11 00:00:00-04:00,52.130001068115234,52.39500045776367,51.689998626708984,52.380001068115234,52.380001068115234,1796800,0.0,0.0
